"ID_Zero","Brar","Blvl","Batk","Bdef","Bmag","Bres","Bmnd","Bacc","Beva","Mrar","Mlvl","Matk","Mdef","Mmag","Mres","Mmnd","Macc","Meva","ID","Name","Realm","Rarity","Base Rarity","Category","Level","Atk","Def","Mag","Res","Mnd","Acc","Eva","Effect","Character","Soul Break","Legend Materia","Synergy","Corrected Type","Corrected Category","Corrected Realm","Base Level","Rarity+","Level+","Atk+","Def+","Mag+","Res+","Mnd+","Acc+","Eva+","Rarity++","Level++","Atk++","Def++","Mag++","Res++","Mnd++","Acc++","Eva++","Rarity+++","Level+++","Atk+++","Def+++","Mag+++","Res+++","Mnd+++","Acc+++","Eva+++"
"21002233","6","25","135","20","0","0","0","95","0","8","35","199","20","0","0","0","95","0","21002233","Defender","VI","6","6","Sword","25","181.0","20.0","0.0","0.0","0.0","95.0","0.0","","Leo","Shock Imperial","","No","1 ","2 ","6","25","7","30.0","190.0","20.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","20.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002413","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002413","Ultima Blade","VI","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Ice damage +20%","Celes","Glorious Blade","","No","1 ","2 ","6","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002377","6","25","134","0","114","0","0","95","0","8","35","198","0","177","0","0","95","0","21002377","Gogo's Falchion","VI","6","6","Sword","25","180.0","0.0","159.0","0.0","0.0","95.0","0.0","Earth damage +20%","Gogo (VI)","Righteous Mimicry","","No","1 ","2 ","6","25","7","30.0","189.0","0.0","168.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","177.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002440","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002440","Celes's Sword","VI","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Ice damage +20%","Celes","More the Merrier","","No","1 ","2 ","6","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002372","6","25","83","0","127","0","0","95","0","8","35","135","0","190","0","0","95","0","21002372","Lufenian Saber","VI","6","6","Sword","25","120.0","0.0","172.0","0.0","0.0","95.0","0.0","Fire damage +20%","Terra","Chaotic Inferno","","No","1 ","2 ","6","25","7","30.0","128.0","0.0","181.0","0.0","0.0","95.0","0.0","8.0","35.0","135.0","0.0","190.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002194","6","25","83","0","127","0","0","95","0","8","35","135","0","190","0","0","95","0","21002194","Ultima Weapon","VI","6","6","Sword","25","120.0","0.0","172.0","0.0","0.0","95.0","0.0","Wind damage +20%","Terra","Riot Wind","","No","1 ","2 ","6","25","7","30.0","128.0","0.0","181.0","0.0","0.0","95.0","0.0","8.0","35.0","135.0","0.0","190.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002472","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002472","Icebrand","VI","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Ice damage +20%","Celes","Twin Spin","","No","1 ","2 ","6","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002494","6","25","83","0","127","0","0","95","0","8","35","135","0","190","0","0","95","0","21002494","Ancient Sword","VI","6","6","Sword","25","120.0","0.0","172.0","0.0","0.0","95.0","0.0","Wind damage +20%","Terra","Violent Sword","","No","1 ","2 ","6","25","7","30.0","128.0","0.0","181.0","0.0","0.0","95.0","0.0","8.0","35.0","135.0","0.0","190.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002460","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002460","Ultima Sword","VI","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Earth damage +20%","Leo","Imperial Rush","","No","1 ","2 ","6","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002528","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002528","Warlord","VI","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Earth damage +20%","Leo","Shock Glory","","No","1 ","2 ","6","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002133","6","25","118","0","0","0","0","95","0","8","35","182","0","0","0","0","95","0","21002133","Ragnarok","VII","6","6","Sword","25","164.0","0.0","0.0","0.0","0.0","95.0","0.0","RS: Wind damage +20%","Cloud","Finishing Touch","","No","1 ","2 ","7","25","7","30.0","173.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","182.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002223","6","25","126","0","0","0","0","95","0","8","35","190","0","0","0","0","95","0","21002223","Enhancer (CC)","VII","6","6","Sword","25","172.0","0.0","0.0","0.0","0.0","95.0","0.0","RS: Wind damage +20%","Zack","Lucky Stars","","No","1 ","2 ","7","25","7","30.0","181.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002090","6","25","126","0","0","0","0","95","0","8","35","190","0","0","0","0","95","0","21002090","Force Stealer","VII","6","6","Sword","25","172.0","0.0","0.0","0.0","0.0","95.0","0.0","RS: Wind damage +20%","Cloud","Ultra Cross Slash","","No","1 ","2 ","7","25","7","30.0","181.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002168","6","25","135","0","0","0","0","95","0","8","35","199","0","0","0","0","95","0","21002168","Force Stealer (CC)","VII","6","6","Sword","25","181.0","0.0","0.0","0.0","0.0","95.0","0.0","","Zack","Climhazzard Xeno","","No","1 ","2 ","7","25","7","30.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002148","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002148","Ultima Weapon","VII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Cloud","Sonic Braver","","No","1 ","2 ","7","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002405","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002405","Durandal","VII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Dark damage +20%","Cloud","Eye of Darkness","","No","1 ","2 ","7","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002471","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002471","Brave Blade","VII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Cloud","Angelic Synergy","","No","1 ","2 ","7","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002406","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002406","Defender (CC)","VII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Angeal","Idle Rage","","No","1 ","2 ","7","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002313","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002313","Ragnarok (CC)","VII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Zack","Proud Heritage","","No","1 ","2 ","7","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002545","6","25","135","0","0","0","0","95","0","8","35","199","0","0","0","0","95","0","21002545","Blood Sword (CC)","VII","6","6","Sword","25","181.0","0.0","0.0","0.0","0.0","95.0","0.0","","Genesis","Epic of Genesis","","No","1 ","2 ","7","25","7","30.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002540","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002540","Red Rapier (CC)","VII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Fire damage +20%","Genesis","Genesis's Rhapsody","","No","1 ","2 ","7","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002470","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002470","Mirage Sword","VII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Dark damage +20%","Cloud","S Cell Movement","","No","1 ","2 ","7","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002158","6","25","120","0","0","0","0","95","0","8","35","184","0","0","0","0","95","0","21002158","Punishment","VIII","6","6","Sword","25","166.0","0.0","0.0","0.0","0.0","95.0","0.0","RS: Ice damage +20%","Squall","Sub-Zero Blast","","No","1 ","2 ","8","25","7","30.0","175.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","184.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002306","6","25","128","0","0","0","0","95","0","8","35","192","0","0","0","0","95","0","21002306","Icebrand","VIII","6","6","Sword","25","174.0","0.0","0.0","0.0","0.0","95.0","0.0","RS: Ice damage +20%","Squall","Brutal Blast","","No","1 ","2 ","8","25","7","30.0","183.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","192.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002212","6","25","127","0","0","0","0","95","0","8","35","191","0","0","0","0","95","0","21002212","Almasy Flametongue","VIII","6","6","Sword","25","173.0","0.0","0.0","0.0","0.0","95.0","0.0","Fire damage +20%","Seifer","Forbidden Fellslash","","No","1 ","2 ","8","25","7","30.0","182.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","191.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002283","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002283","Enkindler","VIII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Ice damage +20%","Squall","Blasting Drive","","No","1 ","2 ","8","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002378","6","25","135","0","0","0","0","95","0","8","35","199","0","0","0","0","95","0","21002378","Hyperion Custom","VIII","6","6","Sword","25","181.0","0.0","0.0","0.0","0.0","95.0","0.0","","Seifer","Sorceress Strings","","No","1 ","2 ","8","25","7","30.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002400","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002400","Diamond Heart","VIII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Ice damage +20%","Squall","Lion of Destiny","","No","1 ","2 ","8","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002319","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002319","Almasy Twin Lance","VIII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Dark damage +20%","Seifer","Knight of Destiny","","No","1 ","2 ","8","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002403","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002403","Flame Saber+","VIII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Fire damage +20%","Squall","Fated Fangs","","No","1 ","2 ","8","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002446","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002446","Flame Heart","VIII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Fire damage +20%","Squall","Revolver Overdrive","","No","1 ","2 ","8","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002445","6","25","135","0","0","0","0","95","0","8","35","199","0","0","0","0","95","0","21002445","Twin Lance+","VIII","6","6","Sword","25","181.0","0.0","0.0","0.0","0.0","95.0","0.0","","Squall","Double Junction","","No","1 ","2 ","8","25","7","30.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002397","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002397","Cutting Trigger+","VIII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Ice damage +20%","Squall","Fatal Frost","","No","1 ","2 ","8","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002417","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002417","Avenger","VIII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Dark damage +20%","Seifer","Carnage Cut","","No","1 ","2 ","8","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002424","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002424","Inferno","VIII","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Fire damage +20%","Seifer","Forbidden Bloodfest","","No","1 ","2 ","8","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002126","6","25","122","0","0","0","0","95","0","8","35","186","0","0","0","0","95","0","21002126","Rune Tooth","IX","6","6","Sword","25","168.0","0.0","0.0","0.0","0.0","95.0","0.0","Chance to increase Gysahl Greens by 50%, RS: Wind damage +20%","Zidane","Meo Twister","","No","1 ","2 ","9","25","7","30.0","177.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","186.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002178","6","25","123","0","0","0","63","95","0","8","35","187","0","0","0","106","95","0","21002178","Ultima Blade","IX","6","6","Sword","25","169.0","0.0","0.0","0.0","94.0","95.0","0.0","Holy damage +20%","Beatrix","Seiken Climhazzard","","No","1 ","2 ","9","25","7","30.0","178.0","0.0","0.0","0.0","100.0","95.0","0.0","8.0","35.0","187.0","0.0","0.0","0.0","106.0","95.0","0.0","","","","","","","","",""
"21002204","6","25","126","0","0","0","0","95","0","8","35","190","0","0","0","0","95","0","21002204","Stoneblade","IX","6","6","Sword","25","172.0","0.0","0.0","0.0","0.0","95.0","0.0","RS: Fire damage +20%","Steiner","Imbued Blade","","No","1 ","2 ","9","25","7","30.0","181.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002161","6","25","131","0","0","0","0","95","0","8","35","195","0","0","0","0","95","0","21002161","Excalibur II","IX","6","6","Sword","25","177.0","0.0","0.0","0.0","0.0","95.0","0.0","Holy damage +20%","Steiner","Enlightened Blade","","No","1 ","2 ","9","25","7","30.0","186.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","195.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002265","6","25","134","0","0","0","63","95","0","8","35","198","0","0","0","106","95","0","21002265","Apocalypse","IX","6","6","Sword","25","180.0","0.0","0.0","0.0","94.0","95.0","0.0","Holy damage +20%","Beatrix","Rose Finale","","No","1 ","2 ","9","25","7","30.0","189.0","0.0","0.0","0.0","100.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","106.0","95.0","0.0","","","","","","","","",""
"21002309","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002309","The Tower","IX","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Zidane","Gale Unbound","","No","1 ","2 ","9","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002409","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002409","Ozma's Splinter","IX","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Zidane","Rumble Twister","","No","1 ","2 ","9","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002329","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002329","Marcus's Sword","IX","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Marcus","Phantom Hazard","","No","1 ","2 ","9","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002439","6","25","134","0","0","0","63","95","0","8","35","198","0","0","0","106","95","0","21002439","Saint Bringer","IX","6","6","Sword","25","180.0","0.0","0.0","0.0","94.0","95.0","0.0","Holy damage +20%","Beatrix","Seiken Holy Hazzard","","No","1 ","2 ","9","25","7","30.0","189.0","0.0","0.0","0.0","100.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","106.0","95.0","0.0","","","","","","","","",""
"21002443","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002443","Butterfly Edge","IX","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Wind damage +20%","Zidane","Reverse Gaia","","No","1 ","2 ","9","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002451","6","25","135","0","0","0","0","95","0","8","35","199","0","0","0","0","95","0","21002451","Sun Blade","IX","6","6","Sword","25","181.0","0.0","0.0","0.0","0.0","95.0","0.0","","Steiner","Sworn Protector","","No","1 ","2 ","9","25","7","30.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002350","6","25","135","0","0","0","0","95","0","8","35","199","0","0","0","0","95","0","21002350","Falchion","IX","6","6","Sword","25","181.0","0.0","0.0","0.0","0.0","95.0","0.0","","Steiner","Steiner Rush","","No","1 ","2 ","9","25","7","30.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002491","6","25","134","0","0","0","63","95","0","8","35","198","0","0","0","106","95","0","21002491","Ragnarok II","IX","6","6","Sword","25","180.0","0.0","0.0","0.0","94.0","95.0","0.0","Holy damage +20%, Chance to cause Slow","Beatrix","Seiken Climcross","","No","1 ","2 ","9","25","7","30.0","189.0","0.0","0.0","0.0","100.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","106.0","95.0","0.0","","","","","","","","",""
"21002532","6","25","135","0","0","0","63","95","0","8","35","199","0","0","0","106","95","0","21002532","Anastasia","IX","6","6","Sword","25","181.0","0.0","0.0","0.0","94.0","95.0","0.0","","Beatrix","Rose Catharsis","","No","1 ","2 ","9","25","7","30.0","190.0","0.0","0.0","0.0","100.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","106.0","95.0","0.0","","","","","","","","",""
"21002452","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002452","Brave Blade","IX","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Fire damage +20%","Steiner","Ultimate Delta Slash","","No","1 ","2 ","9","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002530","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002530","Rune Blade","IX","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Fire damage +20%","Steiner","Double Climhazzard","","No","1 ","2 ","9","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002531","6","25","135","0","0","0","0","95","0","8","35","199","0","0","0","0","95","0","21002531","Master Sword","IX","6","6","Sword","25","181.0","0.0","0.0","0.0","0.0","95.0","0.0","","Steiner","Always Loyal","","No","1 ","2 ","9","25","7","30.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002201","6","25","118","0","0","0","0","95","0","8","35","182","0","0","0","0","95","0","21002201","Apocalypse","X","6","6","Sword","25","164.0","0.0","0.0","0.0","0.0","95.0","0.0","Water damage +20%","Tidus","Energy Rain","","No","1 ","2 ","10","25","7","30.0","173.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","182.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002205","6","25","125","0","0","0","0","95","0","8","35","189","0","0","0","0","95","0","21002205","Double-Edge","X","6","6","Sword","25","171.0","0.0","0.0","0.0","0.0","95.0","0.0","RS: Water damage +20%","Tidus","A Fleeting Dream","","No","1 ","2 ","10","25","7","30.0","180.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002206","6","25","131","0","0","0","0","95","0","8","35","195","0","0","0","0","95","0","21002206","Force Stealer","X","6","6","Sword","25","177.0","0.0","0.0","0.0","0.0","95.0","0.0","RS: Water damage +20%","Paine","Rushing Steel","","No","1 ","2 ","10","25","7","30.0","186.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","195.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002369","6","25","135","0","0","0","0","95","0","8","35","199","0","0","0","0","95","0","21002369","Vigilante","X","6","6","Sword","25","181.0","0.0","0.0","0.0","0.0","95.0","0.0","","Tidus","Slash & Splash","","No","1 ","2 ","10","25","7","30.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002475","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002475","Seafang","X","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Dark damage +20%","Jecht","Struggle Within","","No","1 ","2 ","10","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002437","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002437","Full Throttle Blade","X","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Water damage +20%","Paine","Throttle Alluvion","","No","1 ","2 ","10","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002547","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002547","Zantetsuken","X","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Water damage +20%","Paine","Speed Professional","","No","1 ","2 ","10","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002438","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002438","Full Throttle Sword","X","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Water damage +20%","Paine","Y.R.P Combo!","","No","1 ","2 ","10","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002518","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002518","Ultima Sword","X","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Water damage +20%","Paine","Painful Slice","","No","1 ","2 ","10","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002189","6","25","128","0","0","0","0","95","0","8","35","192","0","0","0","0","95","0","21002189","Gluttony Sword","XI","6","6","Sword","25","174.0","0.0","0.0","0.0","0.0","95.0","0.0","RS: Holy damage +20%","Curilla","Holy Circle","","No","1 ","2 ","11","25","7","30.0","183.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","192.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002249","6","25","135","0","0","0","0","95","0","8","35","199","0","0","0","0","95","0","21002249","Bastard Sword","XI","6","6","Sword","25","181.0","0.0","0.0","0.0","0.0","95.0","0.0","","Curilla","Extreme Defense","","No","1 ","2 ","11","25","7","30.0","190.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","199.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
"21002549","6","25","134","0","0","0","0","95","0","8","35","198","0","0","0","0","95","0","21002549","Balmung","XI","6","6","Sword","25","180.0","0.0","0.0","0.0","0.0","95.0","0.0","Dark damage +20%","Zeid","Sickle Moon","","No","1 ","2 ","11","25","7","30.0","189.0","0.0","0.0","0.0","0.0","95.0","0.0","8.0","35.0","198.0","0.0","0.0","0.0","0.0","95.0","0.0","","","","","","","","",""
